"claims","total_cost","payout","cost_if_insured","cost_if_uninsured"
0,0,0,675,0
1,218.753649971029,0,893.753649971029,218.753649971029
0,0,0,675,0
1,203.593405873564,0,878.593405873564,203.593405873564
0,0,0,675,0
2,536.706684320199,286.706684320199,925,536.706684320199
1,145.137792724302,0,820.137792724302,145.137792724302
0,0,0,675,0
1,637.573161902125,387.573161902125,925,637.573161902125
1,266.716941845404,16.7169418454035,925,266.716941845404
2,581.873088487451,331.873088487451,925,581.873088487451
0,0,0,675,0
0,0,0,675,0
1,682.864882283935,432.864882283935,925,682.864882283935
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,3370.298581887,3120.298581887,925,3370.298581887
0,0,0,675,0
0,0,0,675,0
1,254.814271604354,4.81427160435354,925,254.814271604354
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1148.47667023345,898.476670233448,925,1148.47667023345
0,0,0,675,0
1,204.668160178013,0,879.668160178013,204.668160178013
0,0,0,675,0
0,0,0,675,0
2,685.345313818387,435.345313818387,925,685.345313818387
1,656.484283692596,406.484283692596,925,656.484283692596
1,595.313005763686,345.313005763686,925,595.313005763686
1,249.456086799702,0,924.456086799702,249.456086799702
0,0,0,675,0
1,237.04286502217,0,912.04286502217,237.04286502217
1,695.057047484087,445.057047484087,925,695.057047484087
0,0,0,675,0
0,0,0,675,0
1,522.147836281946,272.147836281946,925,522.147836281946
3,1350.24572655044,1100.24572655044,925,1350.24572655044
0,0,0,675,0
1,240.705358742936,0,915.705358742936,240.705358742936
1,1267.28860436407,1017.28860436407,925,1267.28860436407
0,0,0,675,0
0,0,0,675,0
2,594.496827510335,344.496827510335,925,594.496827510335
0,0,0,675,0
1,170.910470491004,0,845.910470491003,170.910470491004
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,244.947920034904,0,919.947920034904,244.947920034904
0,0,0,675,0
1,248.783905184315,0,923.783905184315,248.783905184315
1,359.17701812535,109.17701812535,925,359.17701812535
0,0,0,675,0
2,660.334393982355,410.334393982355,925,660.334393982355
1,499.195516207212,249.195516207212,925,499.195516207212
0,0,0,675,0
0,0,0,675,0
1,589.191096687841,339.191096687841,925,589.191096687841
1,174.769507205571,0,849.769507205571,174.769507205571
0,0,0,675,0
2,356.905503007882,106.905503007882,925,356.905503007882
1,175.097329973954,0,850.097329973954,175.097329973954
1,313.668867625495,63.6688676254947,925,313.668867625495
1,206.534747917031,0,881.534747917031,206.534747917031
1,557.092560476891,307.092560476891,925,557.092560476891
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,434.300039086604,184.300039086604,925,434.300039086604
1,1506.18775892209,1256.18775892209,925,1506.18775892209
0,0,0,675,0
0,0,0,675,0
1,322.016936419316,72.0169364193158,925,322.016936419316
1,953.619444030254,703.619444030254,925,953.619444030254
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,158.932284514301,0,833.932284514301,158.932284514301
0,0,0,675,0
1,265.560879324933,15.5608793249328,925,265.560879324933
1,1069.73384667618,819.733846676176,925,1069.73384667618
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,1414.45797842509,1164.45797842509,925,1414.45797842509
0,0,0,675,0
0,0,0,675,0
1,358.154932827362,108.154932827362,925,358.154932827362
2,441.472780618405,191.472780618405,925,441.472780618405
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,457.420786144213,207.420786144213,925,457.420786144213
0,0,0,675,0
1,291.05975698012,41.0597569801204,925,291.05975698012
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,146.579207986805,0,821.579207986805,146.579207986805
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1028.16012794165,778.160127941654,925,1028.16012794165
1,251.403554527854,1.4035545278536,925,251.403554527854
0,0,0,675,0
0,0,0,675,0
1,346.924670347721,96.9246703477212,925,346.924670347721
1,684.575413093671,434.575413093671,925,684.575413093671
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,311.689184655388,61.6891846553884,925,311.689184655388
0,0,0,675,0
1,1876.22953392236,1626.22953392236,925,1876.22953392236
1,513.234422537031,263.234422537031,925,513.234422537031
1,153.582228802291,0,828.582228802291,153.582228802291
1,342.647657624508,92.6476576245083,925,342.647657624508
0,0,0,675,0
1,354.267461904872,104.267461904872,925,354.267461904872
1,201.028859596838,0,876.028859596838,201.028859596838
1,681.411231063047,431.411231063047,925,681.411231063047
0,0,0,675,0
1,1011.41032470004,761.410324700035,925,1011.41032470004
1,399.598648908892,149.598648908892,925,399.598648908892
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,283.62904953855,33.6290495385504,925,283.62904953855
1,134.31671073114,0,809.31671073114,134.31671073114
1,296.583013257854,46.583013257854,925,296.583013257854
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,232.794666007847,0,907.794666007847,232.794666007847
2,1150.12931788054,900.129317880539,925,1150.12931788054
1,570.615851435831,320.615851435831,925,570.615851435831
1,408.640995122193,158.640995122193,925,408.640995122193
3,1174.01309304001,924.013093040009,925,1174.01309304001
1,882.510731818602,632.510731818602,925,882.510731818602
1,140.76103293715,0,815.76103293715,140.76103293715
2,1226.14301595997,976.143015959971,925,1226.14301595997
1,852.092872688122,602.092872688122,925,852.092872688122
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,522.877010398374,272.877010398374,925,522.877010398374
1,231.22423281063,0,906.22423281063,231.22423281063
0,0,0,675,0
0,0,0,675,0
1,255.510569807885,5.51056980788539,925,255.510569807885
1,792.704044921968,542.704044921968,925,792.704044921968
1,116.092305321117,0,791.092305321117,116.092305321117
0,0,0,675,0
2,2421.34260441284,2171.34260441284,925,2421.34260441284
1,269.672174507258,19.6721745072578,925,269.672174507258
0,0,0,675,0
0,0,0,675,0
1,783.673534031765,533.673534031765,925,783.673534031765
1,625.060766462366,375.060766462366,925,625.060766462366
0,0,0,675,0
1,450.309683415554,200.309683415554,925,450.309683415554
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,853.280616852573,603.280616852573,925,853.280616852573
1,290.001303935882,40.0013039358818,925,290.001303935882
3,1134.09745765971,884.097457659712,925,1134.09745765971
1,205.837529502655,0,880.837529502655,205.837529502655
1,370.343935453608,120.343935453608,925,370.343935453608
0,0,0,675,0
0,0,0,675,0
1,473.420024942104,223.420024942104,925,473.420024942104
1,173.720142670512,0,848.720142670512,173.720142670512
2,860.62349406493,610.62349406493,925,860.62349406493
1,498.834141693838,248.834141693838,925,498.834141693838
0,0,0,675,0
1,335.610655285335,85.610655285335,925,335.610655285335
1,218.941919505539,0,893.941919505539,218.941919505539
0,0,0,675,0
1,171.795826136989,0,846.795826136989,171.795826136989
1,114.934487645474,0,789.934487645474,114.934487645474
0,0,0,675,0
1,175.040248470242,0,850.040248470242,175.040248470242
0,0,0,675,0
0,0,0,675,0
2,367.273720364695,117.273720364695,925,367.273720364695
0,0,0,675,0
2,2308.66245890847,2058.66245890847,925,2308.66245890847
1,567.703743358477,317.703743358477,925,567.703743358477
2,622.903076217798,372.903076217798,925,622.903076217798
1,340.800678035311,90.8006780353114,925,340.800678035311
0,0,0,675,0
1,456.918237371371,206.918237371371,925,456.918237371371
0,0,0,675,0
0,0,0,675,0
3,1318.78045105003,1068.78045105003,925,1318.78045105003
2,1268.37545480051,1018.37545480051,925,1268.37545480051
1,297.25512603055,47.2551260305499,925,297.25512603055
0,0,0,675,0
1,267.972055886368,17.9720558863684,925,267.972055886368
1,253.609160520401,3.60916052040119,925,253.609160520401
3,788.061272726728,538.061272726728,925,788.061272726728
1,1260.99270649303,1010.99270649303,925,1260.99270649303
0,0,0,675,0
3,1587.83161860847,1337.83161860847,925,1587.83161860847
0,0,0,675,0
1,395.924881849867,145.924881849867,925,395.924881849867
0,0,0,675,0
1,529.514457949694,279.514457949694,925,529.514457949694
0,0,0,675,0
1,561.654261825053,311.654261825053,925,561.654261825053
0,0,0,675,0
2,571.368460768755,321.368460768755,925,571.368460768755
1,954.291401174492,704.291401174492,925,954.291401174492
1,579.634462874376,329.634462874376,925,579.634462874376
0,0,0,675,0
1,469.746616013089,219.746616013089,925,469.746616013089
0,0,0,675,0
0,0,0,675,0
3,892.995085451831,642.995085451831,925,892.995085451831
2,1643.97576158572,1393.97576158572,925,1643.97576158572
1,896.615594791377,646.615594791377,925,896.615594791377
3,1189.29829716969,939.29829716969,925,1189.29829716969
0,0,0,675,0
2,836.524930277021,586.524930277021,925,836.524930277021
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,659.842397108805,409.842397108805,925,659.842397108805
0,0,0,675,0
0,0,0,675,0
1,425.029124241467,175.029124241467,925,425.029124241467
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,275.878691416628,25.8786914166284,925,275.878691416628
1,310.597889980283,60.597889980283,925,310.597889980283
0,0,0,675,0
0,0,0,675,0
2,1382.92834175565,1132.92834175565,925,1382.92834175565
0,0,0,675,0
3,1149.87001186643,899.870011866433,925,1149.87001186643
0,0,0,675,0
1,552.383521320405,302.383521320405,925,552.383521320405
2,754.506620411477,504.506620411477,925,754.506620411477
1,2040.70260811434,1790.70260811434,925,2040.70260811434
0,0,0,675,0
3,1265.64489395023,1015.64489395023,925,1265.64489395023
0,0,0,675,0
0,0,0,675,0
1,241.2271750742,0,916.2271750742,241.2271750742
1,143.171798903353,0,818.171798903353,143.171798903353
1,296.139839264545,46.1398392645449,925,296.139839264545
0,0,0,675,0
1,290.798628598023,40.7986285980235,925,290.798628598023
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,351.704716870255,101.704716870255,925,351.704716870255
1,268.468975950194,18.4689759501942,925,268.468975950194
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,940.369387878196,690.369387878196,925,940.369387878196
2,385.372678583316,135.372678583316,925,385.372678583316
0,0,0,675,0
1,799.386870665124,549.386870665124,925,799.386870665124
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,571.034473515017,321.034473515017,925,571.034473515017
1,903.673637739232,653.673637739232,925,903.673637739232
2,1616.08932409768,1366.08932409768,925,1616.08932409768
1,586.733755777873,336.733755777873,925,586.733755777873
2,1869.1876380212,1619.1876380212,925,1869.1876380212
0,0,0,675,0
3,1594.89075929426,1344.89075929426,925,1594.89075929426
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,561.003770135418,311.003770135418,925,561.003770135418
1,753.137763589551,503.137763589551,925,753.137763589551
2,521.009166768745,271.009166768745,925,521.009166768745
1,465.096604429403,215.096604429403,925,465.096604429403
0,0,0,675,0
1,317.290761954188,67.2907619541883,925,317.290761954188
1,196.125773367071,0,871.125773367071,196.125773367071
1,374.552195845358,124.552195845358,925,374.552195845358
1,216.195854119268,0,891.195854119268,216.195854119268
1,335.498629624175,85.4986296241752,925,335.498629624175
2,1486.12470883272,1236.12470883272,925,1486.12470883272
0,0,0,675,0
1,724.205449141461,474.205449141461,925,724.205449141461
1,107.68535404134,0,782.68535404134,107.68535404134
0,0,0,675,0
0,0,0,675,0
1,119.519973412944,0,794.519973412944,119.519973412944
0,0,0,675,0
0,0,0,675,0
1,185.642197292276,0,860.642197292276,185.642197292276
1,239.877420684783,0,914.877420684783,239.877420684783
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,1258.23884508568,1008.23884508568,925,1258.23884508568
1,511.359696890794,261.359696890794,925,511.359696890794
1,105.183019375056,0,780.183019375056,105.183019375056
1,371.556248018114,121.556248018114,925,371.556248018114
1,400.687046855266,150.687046855266,925,400.687046855266
0,0,0,675,0
0,0,0,675,0
1,86.9797106540046,0,761.979710654005,86.9797106540046
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,473.791127163236,223.791127163236,925,473.791127163236
1,647.478546454493,397.478546454493,925,647.478546454493
1,931.888271951271,681.888271951271,925,931.888271951271
3,1383.5233632663,1133.5233632663,925,1383.5233632663
0,0,0,675,0
1,159.066589747115,0,834.066589747115,159.066589747115
1,262.932798090663,12.9327980906634,925,262.932798090663
0,0,0,675,0
1,436.356297309724,186.356297309724,925,436.356297309724
0,0,0,675,0
1,345.467606118207,95.4676061182065,925,345.467606118207
1,1124.08296024692,874.08296024692,925,1124.08296024692
0,0,0,675,0
1,1271.73642836958,1021.73642836958,925,1271.73642836958
1,227.797949113608,0,902.797949113608,227.797949113608
2,502.526336006282,252.526336006282,925,502.526336006282
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,769.783721663188,519.783721663188,925,769.783721663188
2,262.193054981476,12.1930549814762,925,262.193054981476
1,185.260990308466,0,860.260990308466,185.260990308466
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,73.1979048903964,0,748.197904890396,73.1979048903964
1,732.114739816899,482.114739816899,925,732.114739816899
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,518.76223618018,268.76223618018,925,518.76223618018
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,373.872233989115,123.872233989115,925,373.872233989115
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,109.592273342994,0,784.592273342994,109.592273342994
1,397.064782179907,147.064782179907,925,397.064782179907
0,0,0,675,0
2,712.480581074374,462.480581074374,925,712.480581074374
1,356.553727515853,106.553727515853,925,356.553727515853
1,284.183137050283,34.1831370502834,925,284.183137050283
1,398.010463236179,148.010463236179,925,398.010463236179
0,0,0,675,0
1,545.475141414011,295.475141414011,925,545.475141414011
0,0,0,675,0
0,0,0,675,0
1,209.56157858971,0,884.56157858971,209.56157858971
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,521.09726361242,271.09726361242,925,521.09726361242
0,0,0,675,0
1,392.424854194699,142.424854194699,925,392.424854194699
4,1379.75774247735,1129.75774247735,925,1379.75774247735
1,1005.86501211318,755.865012113184,925,1005.86501211318
1,86.3874629348716,0,761.387462934872,86.3874629348716
2,906.329875941608,656.329875941608,925,906.329875941608
3,818.642240910118,568.642240910118,925,818.642240910118
3,548.12552054574,298.12552054574,925,548.12552054574
0,0,0,675,0
1,989.999806219261,739.999806219261,925,989.999806219261
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,749.705788784595,499.705788784595,925,749.705788784595
0,0,0,675,0
1,1573.74788095857,1323.74788095857,925,1573.74788095857
0,0,0,675,0
3,2168.3069212755,1918.3069212755,925,2168.3069212755
1,216.48657126031,0,891.48657126031,216.48657126031
1,273.510707678512,23.5107076785116,925,273.510707678512
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,375.884908202867,125.884908202867,925,375.884908202867
1,665.142980401463,415.142980401463,925,665.142980401463
1,383.337951747259,133.337951747259,925,383.337951747259
0,0,0,675,0
1,1646.21344382384,1396.21344382384,925,1646.21344382384
2,566.993190029982,316.993190029982,925,566.993190029982
2,1372.04365562139,1122.04365562139,925,1372.04365562139
1,357.880319879545,107.880319879545,925,357.880319879545
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,230.555766671109,0,905.555766671109,230.555766671109
1,187.875747003218,0,862.875747003218,187.875747003218
0,0,0,675,0
0,0,0,675,0
1,284.618056853068,34.6180568530684,925,284.618056853068
1,158.89090811012,0,833.89090811012,158.89090811012
2,833.092333364254,583.092333364254,925,833.092333364254
1,100.745612876623,0,775.745612876623,100.745612876623
0,0,0,675,0
0,0,0,675,0
1,784.825300496663,534.825300496663,925,784.825300496663
1,1453.19572487394,1203.19572487394,925,1453.19572487394
1,645.059658268773,395.059658268773,925,645.059658268773
0,0,0,675,0
0,0,0,675,0
2,1481.0661943165,1231.0661943165,925,1481.0661943165
1,765.117600374385,515.117600374385,925,765.117600374385
0,0,0,675,0
0,0,0,675,0
4,3085.33655964665,2835.33655964665,925,3085.33655964665
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,606.158673492475,356.158673492475,925,606.158673492475
2,851.030570767315,601.030570767315,925,851.030570767315
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,844.100955173871,594.100955173871,925,844.100955173871
2,1154.89933017532,904.899330175321,925,1154.89933017532
1,340.551318145968,90.5513181459675,925,340.551318145968
3,1560.9960825843,1310.9960825843,925,1560.9960825843
1,1254.33685193402,1004.33685193402,925,1254.33685193402
0,0,0,675,0
2,379.973378161425,129.973378161425,925,379.973378161425
0,0,0,675,0
1,244.944538053197,0,919.944538053197,244.944538053197
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,547.492226242417,297.492226242417,925,547.492226242417
0,0,0,675,0
1,242.649963353548,0,917.649963353548,242.649963353548
0,0,0,675,0
1,262.460277261085,12.4602772610847,925,262.460277261085
2,2397.66547243409,2147.66547243409,925,2397.66547243409
2,417.067858626762,167.067858626762,925,417.067858626762
1,361.810503785205,111.810503785205,925,361.810503785205
0,0,0,675,0
1,280.079202125275,30.0792021252752,925,280.079202125275
1,277.508501730339,27.508501730339,925,277.508501730339
2,375.580393245186,125.580393245186,925,375.580393245186
0,0,0,675,0
2,2451.3660503885,2201.3660503885,925,2451.3660503885
1,407.609634190837,157.609634190837,925,407.609634190837
0,0,0,675,0
0,0,0,675,0
1,348.467457302479,98.4674573024793,925,348.467457302479
1,199.9549194846,0,874.9549194846,199.9549194846
0,0,0,675,0
1,347.096876876194,97.0968768761937,925,347.096876876194
0,0,0,675,0
1,620.329418801804,370.329418801804,925,620.329418801804
0,0,0,675,0
1,315.353213799622,65.3532137996224,925,315.353213799622
1,1076.32952026937,826.329520269367,925,1076.32952026937
0,0,0,675,0
0,0,0,675,0
1,156.027084836107,0,831.027084836107,156.027084836107
1,854.56648182051,604.56648182051,925,854.56648182051
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,438.027805639427,188.027805639427,925,438.027805639427
2,790.878798799415,540.878798799415,925,790.878798799415
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,1109.54714450158,859.547144501581,925,1109.54714450158
1,931.624953279434,681.624953279434,925,931.624953279434
0,0,0,675,0
1,659.402493748195,409.402493748195,925,659.402493748195
0,0,0,675,0
2,1595.82059539917,1345.82059539917,925,1595.82059539917
0,0,0,675,0
0,0,0,675,0
1,284.023759335189,34.0237593351885,925,284.023759335189
0,0,0,675,0
1,496.231199824816,246.231199824816,925,496.231199824816
3,1041.26404911079,791.264049110794,925,1041.26404911079
1,573.642497653183,323.642497653183,925,573.642497653183
2,1161.60815023947,911.608150239471,925,1161.60815023947
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,182.720334710593,0,857.720334710593,182.720334710593
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,565.799691883391,315.799691883391,925,565.799691883391
0,0,0,675,0
1,651.801323047275,401.801323047275,925,651.801323047275
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,247.444203338786,0,922.444203338786,247.444203338786
0,0,0,675,0
0,0,0,675,0
1,228.689913913929,0,903.689913913929,228.689913913929
1,92.2217823749718,0,767.221782374972,92.2217823749718
1,154.588552856527,0,829.588552856527,154.588552856527
1,463.025996597361,213.025996597361,925,463.025996597361
2,724.869400196305,474.869400196305,925,724.869400196305
0,0,0,675,0
1,156.561666138103,0,831.561666138103,156.561666138103
0,0,0,675,0
3,635.096173095815,385.096173095815,925,635.096173095815
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,676.797710614614,426.797710614614,925,676.797710614614
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,178.069452141108,0,853.069452141108,178.069452141108
0,0,0,675,0
0,0,0,675,0
1,562.617516078792,312.617516078792,925,562.617516078792
1,914.291681149401,664.291681149401,925,914.291681149401
1,306.887538320667,56.8875383206673,925,306.887538320667
1,309.061677644145,59.0616776441453,925,309.061677644145
1,320.709562263889,70.7095622638894,925,320.709562263889
2,719.232543573863,469.232543573863,925,719.232543573863
1,238.216803627179,0,913.216803627179,238.216803627179
0,0,0,675,0
1,152.117923432228,0,827.117923432228,152.117923432228
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,652.266483722516,402.266483722516,925,652.266483722516
2,736.791446170019,486.791446170019,925,736.791446170019
0,0,0,675,0
2,946.062250212879,696.062250212879,925,946.062250212879
1,429.59631358798,179.59631358798,925,429.59631358798
1,221.072946130524,0,896.072946130525,221.072946130524
0,0,0,675,0
0,0,0,675,0
2,630.34637815203,380.34637815203,925,630.34637815203
1,410.342881290106,160.342881290106,925,410.342881290106
0,0,0,675,0
2,1042.61744475025,792.617444750254,925,1042.61744475025
0,0,0,675,0
0,0,0,675,0
1,139.508051350314,0,814.508051350314,139.508051350314
2,472.028496091888,222.028496091888,925,472.028496091888
1,451.618058744491,201.618058744491,925,451.618058744491
0,0,0,675,0
1,352.920780485205,102.920780485205,925,352.920780485205
0,0,0,675,0
1,784.573114246175,534.573114246175,925,784.573114246175
2,812.362093913918,562.362093913918,925,812.362093913918
1,338.395523617554,88.3955236175544,925,338.395523617554
1,752.504276506635,502.504276506635,925,752.504276506635
0,0,0,675,0
1,266.614915519819,16.614915519819,925,266.614915519819
2,800.922627426705,550.922627426705,925,800.922627426705
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,2303.28936403757,2053.28936403757,925,2303.28936403757
1,895.961293298973,645.961293298973,925,895.961293298973
1,141.482949452746,0,816.482949452746,141.482949452746
1,417.704469519842,167.704469519842,925,417.704469519842
0,0,0,675,0
2,627.705908043236,377.705908043236,925,627.705908043236
0,0,0,675,0
0,0,0,675,0
1,536.312567888237,286.312567888237,925,536.312567888237
0,0,0,675,0
0,0,0,675,0
2,463.717476473809,213.717476473809,925,463.717476473809
1,362.528955745309,112.528955745309,925,362.528955745309
1,333.605991450898,83.605991450898,925,333.605991450898
1,1095.28713777733,845.287137777327,925,1095.28713777733
0,0,0,675,0
3,1101.18146197974,851.181461979741,925,1101.18146197974
0,0,0,675,0
1,1798.52340955534,1548.52340955534,925,1798.52340955534
1,172.926016644749,0,847.926016644749,172.926016644749
1,178.558506792831,0,853.55850679283,178.558506792831
1,1000.36460739542,750.364607395424,925,1000.36460739542
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,359.962007641164,109.962007641164,925,359.962007641164
0,0,0,675,0
1,171.209115693501,0,846.209115693501,171.209115693501
0,0,0,675,0
0,0,0,675,0
1,1436.26904918763,1186.26904918763,925,1436.26904918763
0,0,0,675,0
2,304.210696524937,54.2106965249368,925,304.210696524937
2,1215.60628160298,965.606281602984,925,1215.60628160298
0,0,0,675,0
0,0,0,675,0
1,361.023050783979,111.023050783979,925,361.023050783979
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,174.46521380225,0,849.46521380225,174.46521380225
0,0,0,675,0
2,863.02564525359,613.02564525359,925,863.02564525359
0,0,0,675,0
0,0,0,675,0
2,819.637219580132,569.637219580132,925,819.637219580132
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1424.3234529902,1174.3234529902,925,1424.3234529902
1,610.031478807533,360.031478807533,925,610.031478807533
0,0,0,675,0
1,911.485464894982,661.485464894982,925,911.485464894982
1,169.741260164544,0,844.741260164544,169.741260164544
1,565.7851664269,315.7851664269,925,565.7851664269
2,387.586181849009,137.586181849009,925,387.586181849009
0,0,0,675,0
0,0,0,675,0
4,854.505930199446,604.505930199446,925,854.505930199446
2,573.94194207649,323.94194207649,925,573.94194207649
1,1727.34555149376,1477.34555149376,925,1727.34555149376
1,365.170411390258,115.170411390258,925,365.170411390258
0,0,0,675,0
2,1505.56411785378,1255.56411785378,925,1505.56411785378
1,129.653718686039,0,804.653718686039,129.653718686039
2,1138.02818273126,888.028182731258,925,1138.02818273126
1,449.001200301776,199.001200301776,925,449.001200301776
1,466.404505190453,216.404505190453,925,466.404505190453
1,1586.00581399499,1336.00581399499,925,1586.00581399499
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,125.561833838201,0,800.561833838201,125.561833838201
0,0,0,675,0
1,808.51456670089,558.51456670089,925,808.51456670089
1,285.075856010915,35.0758560109145,925,285.075856010915
0,0,0,675,0
1,566.151909740308,316.151909740308,925,566.151909740308
0,0,0,675,0
0,0,0,675,0
1,852.297347995272,602.297347995272,925,852.297347995272
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,993.734493705591,743.734493705591,925,993.734493705591
1,432.669796439199,182.669796439199,925,432.669796439199
0,0,0,675,0
1,480.57765969078,230.57765969078,925,480.57765969078
1,146.771113795307,0,821.771113795307,146.771113795307
0,0,0,675,0
2,1768.98465671571,1518.98465671571,925,1768.98465671571
1,436.789841000004,186.789841000004,925,436.789841000004
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,290.626153501538,40.6261535015379,925,290.626153501538
0,0,0,675,0
1,78.3316898563307,0,753.331689856331,78.3316898563307
2,1186.802526376,936.802526376003,925,1186.802526376
0,0,0,675,0
2,806.030844137765,556.030844137765,925,806.030844137765
1,276.518814339003,26.518814339003,925,276.518814339003
1,736.547901916991,486.547901916991,925,736.547901916991
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1126.97307274196,876.973072741958,925,1126.97307274196
0,0,0,675,0
1,805.89402075882,555.89402075882,925,805.89402075882
2,1402.0495536133,1152.0495536133,925,1402.0495536133
1,247.89789234614,0,922.89789234614,247.89789234614
1,511.714577682753,261.714577682753,925,511.714577682753
0,0,0,675,0
1,429.321017377762,179.321017377762,925,429.321017377762
1,1078.88248507907,828.882485079072,925,1078.88248507907
1,1128.4912786373,878.491278637297,925,1128.4912786373
0,0,0,675,0
1,267.049694146474,17.0496941464736,925,267.049694146474
1,116.024737841139,0,791.024737841139,116.024737841139
1,361.635122823039,111.635122823039,925,361.635122823039
1,284.734775486492,34.7347754864918,925,284.734775486492
0,0,0,675,0
1,408.183456363506,158.183456363506,925,408.183456363506
0,0,0,675,0
0,0,0,675,0
2,720.46602906505,470.46602906505,925,720.46602906505
0,0,0,675,0
2,1611.48237458835,1361.48237458835,925,1611.48237458835
0,0,0,675,0
0,0,0,675,0
1,672.288454339024,422.288454339024,925,672.288454339024
0,0,0,675,0
0,0,0,675,0
1,430.394517087201,180.394517087201,925,430.394517087201
1,142.451558377711,0,817.451558377711,142.451558377711
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,443.597398598082,193.597398598082,925,443.597398598082
0,0,0,675,0
2,935.229893591137,685.229893591137,925,935.229893591137
0,0,0,675,0
1,368.192688328813,118.192688328813,925,368.192688328813
1,373.39675368521,123.39675368521,925,373.39675368521
1,1133.34639599461,883.346395994605,925,1133.34639599461
0,0,0,675,0
0,0,0,675,0
1,109.632829383957,0,784.632829383957,109.632829383957
1,362.94303663245,112.94303663245,925,362.94303663245
